srcStateName,Year,Crime head IPC ( Indian Penal Code ) Category,Crime head IPC ( Indian Penal Code ) Sub-category,Incidence of IPC ( Indian Penal Code ) crimes,Victims of IPC ( Indian Penal Code ) crimes,IPC ( Indian Penal Code ) Crime Rate
Meghalaya,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),0,0,0
Meghalaya,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),5,5,0.2
Meghalaya,2018,Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),1,1,0.0625
Meghalaya,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),0,0,0
Meghalaya,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),2,0,0.1
Meghalaya,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),3,3,0.1
Meghalaya,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),22,24,0.7
Meghalaya,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),56,57,1.8
Meghalaya,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |Rash Driving on Public way (Total),117,124,3.7
Meghalaya,2018,Miscellaneous IPC Crimes,Rash Driving on Public way |C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),39,43,1.2
Meghalaya,2018,Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),1,1,0
Meghalaya,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0,0,0
Meghalaya,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
Meghalaya,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
Meghalaya,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),0,0,0
Meghalaya,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),0,0,0
Meghalaya,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",195,195,6.1
Meghalaya,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",29,28,0.9
Meghalaya,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud (Total)",230,229,7.2
Meghalaya,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",6,6,0.2
Meghalaya,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |a) Bank",0,0,0
Meghalaya,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |b) ATMs",1,1,0
Meghalaya,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",1,1,0
Meghalaya,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",4,4,0.1
Meghalaya,2018,Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),230,229,7.2
Meghalaya,2018,Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),1,1,0
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women (Sec.354 IPC),62,65,3.875
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women with Intent to Outrage her Modesty (Sec.354 IPC) (Total),95,98,5.9375
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),1,1,0.0625
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,0,0,0
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |Sexual Harassment (Sec.354A IPC) (Total),25,25,1.5625
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |a) at Work or Office Premises,5,5,0.3125
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |b) In Public Transport System,1,1,0.0625
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |c) In Shelter Homes for women and Children,1,1,0.0625
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |d) Other Places,18,18,1.125
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Stalking (Sec.354D IPC),7,7,0.4375
Meghalaya,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Voyeurism (Sec.354C IPC),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),50,55,1.6
Meghalaya,2018,Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),22,24,1.375
Meghalaya,2018,Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Causing Death by Negligence |Causing Death by Negligence (Sec.304-A IPC) (Total),157,182,4.9
Meghalaya,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Medical Negligence,1,1,0
Meghalaya,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence of Civic Bodies,0,0,0
Meghalaya,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Rail Accidents,0,0,0
Meghalaya,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |A) Hit and Run,41,41,1.3
Meghalaya,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |B) Other Accidents (other than Hit and Run),74,83,2.3
Meghalaya,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |Deaths due to Negligence relating to Road Accidents (Total),115,124,3.6
Meghalaya,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to other Negligence,41,57,1.3
Meghalaya,2018,Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),9,9,0.3
Meghalaya,2018,Offences affecting the Human Body,Exploitation of Trafficked Person 370A IPC),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),1,1,0
Meghalaya,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |A) Voluntarily causing grievous hurt (Sec.325 IPC),45,45,1.4
Meghalaya,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),52,61,1.6
Meghalaya,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),3,3,0.1
Meghalaya,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),1,1,0
Meghalaya,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",0,0,0
Meghalaya,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),101,110,3.2
Meghalaya,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),167,185,5.2
Meghalaya,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),26,28,0.8
Meghalaya,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),23,30,0.7
Meghalaya,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),16,16,0.5
Meghalaya,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),1,1,0
Meghalaya,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",0,0,0
Meghalaya,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),66,75,2.1
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),7,7,0.4375
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC),76,76,2.4
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,14,14,1.4
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction,62,62,1.9
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),148,150,4.6
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction in order to Murder (Sec.364 IPC),5,5,0.2
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping for Ransom (Sec.364A IPC),5,6,0.2
Meghalaya,2018,Offences affecting the Human Body,"Kidnapping and Abduction |Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",34,35,1.1
Meghalaya,2018,Offences affecting the Human Body,Kidnapping and Abduction |Procuration of Minor Girls (Sec.366A),21,21,2.1
Meghalaya,2018,Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",6,6,0.375
Meghalaya,2018,Offences affecting the Human Body,Murder (Sec.302 IPC),95,98,3
Meghalaya,2018,Offences affecting the Human Body,Offences Affecting the Human Body (Total),853,913,26.7
Meghalaya,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),87,89,5.4375
Meghalaya,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
Meghalaya,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),2,2,0.1
Meghalaya,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),12,12,0.4
Meghalaya,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),0,0,0
Meghalaya,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,98,98,3.1
Meghalaya,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,172,172,5.4
Meghalaya,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),270,270,8.4
Meghalaya,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),27,27,0.8
Meghalaya,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0,0,0
Meghalaya,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),27,27,0.8
Meghalaya,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),0,0,0
Meghalaya,2018,Offences against Property,Dacoity |Dacoity (Total),27,27,0.8
Meghalaya,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),0,0,0
Meghalaya,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),40,40,1.3
Meghalaya,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),1,0,0
Meghalaya,2018,Offences against Property,Offences against Property (Total),1092,1106,34.1
Meghalaya,2018,Offences against Property,Robbery (Sec.392/394/397 IPC),56,59,1.8
Meghalaya,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,162,162,5.1
Meghalaya,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,509,521,15.90625
Meghalaya,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),671,683,21
Meghalaya,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),12,30,0.4
Meghalaya,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),6,6,0.2
Meghalaya,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),6,6,0.2
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,1,1,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,4,23,0.1
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,0,0,0
Meghalaya,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),5,24,0.2
Meghalaya,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",1,,0
Meghalaya,2018,Offences against State,Offences against State |Offences against the State (Total),9,6,0.3
Meghalaya,2018,Offences against State,"Offences against State |Others (Sec.121, 121A, 122 & 123 IPC)",9,6,0.3
Meghalaya,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),0,0,0
Meghalaya,2018,Other IPC Crimes,Other IPC Crimes,167,150,5.2
Meghalaya,2018,Total Cognizable IPC crimes,Total Cognizable IPC crimes,2921,3000,91.3
Mizoram,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",14,14,1.2
Mizoram,2018,Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),10,10,0.8
Mizoram,2018,Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),0,0,0
Mizoram,2018,Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),56,56,4.7
Mizoram,2018,Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),26,26,2.2
Mizoram,2018,Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),6,6,1.01694915254237
Mizoram,2018,Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),14,14,1.2
Mizoram,2018,Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),1,1,0.1
Mizoram,2018,Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),1,1,0.169491525423729
Mizoram,2018,Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),160,180,13.5
Mizoram,2018,Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),0,0,0
Mizoram,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),0,0,0
Mizoram,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),19,19,1.6
Mizoram,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),0,0,0
Mizoram,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0,0,0
Mizoram,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),0,0,0
Mizoram,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),3,3,0.3
Mizoram,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),3,3,0.3
Mizoram,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |Rash Driving on Public way (Total),13,33,1.1
Mizoram,2018,Miscellaneous IPC Crimes,Rash Driving on Public way |C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),7,27,0.6
Mizoram,2018,Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),0,0,0
Mizoram,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0,0,0
Mizoram,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
Mizoram,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
Mizoram,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),4,4,0.3
Mizoram,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),4,4,0.3
Mizoram,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",32,32,2.7
Mizoram,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",14,14,1.2
Mizoram,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud (Total)",48,48,4.1
Mizoram,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),49,61,4.1
Mizoram,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",2,2,0.2
Mizoram,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |a) Bank",0,0,0
Mizoram,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |b) ATMs",0,0,0
Mizoram,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",0,0,0
Mizoram,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",2,2,0.2
Mizoram,2018,Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),52,52,4.4
Mizoram,2018,Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women (Sec.354 IPC),30,30,5.08474576271186
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women with Intent to Outrage her Modesty (Sec.354 IPC) (Total),67,68,11.3559322033898
Nagaland,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,0,0,0
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),9,9,1.52542372881356
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |Sexual Harassment (Sec.354A IPC) (Total),25,25,4.23728813559322
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |a) at Work or Office Premises,5,5,0.847457627118644
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |b) In Public Transport System,1,1,0.169491525423729
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |c) In Shelter Homes for women and Children,1,1,0.169491525423729
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |d) Other Places,18,18,3.05084745762712
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Stalking (Sec.354D IPC),2,3,0.338983050847458
Mizoram,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Voyeurism (Sec.354C IPC),1,1,0.169491525423729
Mizoram,2018,Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),9,11,0.8
Mizoram,2018,Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),1,1,0.1
Mizoram,2018,Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Causing Death by Negligence |Causing Death by Negligence (Sec.304-A IPC) (Total),46,54,3.9
Mizoram,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Medical Negligence,0,0,0
Mizoram,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence of Civic Bodies,0,0,0
Mizoram,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Rail Accidents,0,0,0
Mizoram,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |A) Hit and Run,5,5,0.4
Mizoram,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |B) Other Accidents (other than Hit and Run),33,37,2.8
Mizoram,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |Deaths due to Negligence relating to Road Accidents (Total),38,42,3.2
Mizoram,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to other Negligence,8,12,0.7
Mizoram,2018,Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),3,3,0.3
Mizoram,2018,Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Exploitation of Trafficked Person 370A IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),2,3,0.2
Mizoram,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |A) Voluntarily causing grievous hurt (Sec.325 IPC),28,30,2.4
Mizoram,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),17,18,1.4
Mizoram,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),1,1,0.1
Mizoram,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",0,0,0
Mizoram,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),46,49,3.9
Mizoram,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),95,110,8
Mizoram,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),35,43,3
Mizoram,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),13,15,1.1
Mizoram,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),1,3,0.1
Mizoram,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",0,0,0
Mizoram,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
Mizoram,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC),1,3,0.1
Mizoram,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,0,0,0
Mizoram,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction,1,3,0.1
Mizoram,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),3,5,0.3
Mizoram,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),0,0,0
