Rowid,Country,State lgd code,State,Year,Crime head ipc ( indian penal code ) category,Crime head ipc ( indian penal code ) sub-category,Incidence of ipc ( indian penal code ) crimes,Victims of ipc ( indian penal code ) crimes,Ipc ( indian penal code ) crime rate
4027,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),0,0,0
4028,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),0,0,0
4029,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),0,0,0
4030,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),1,1,1.5
4031,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),0,0,0
4032,India,31,Lakshadweep,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",0,0,0
4033,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),1,1,1.5
4034,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),12,12,17.9
4035,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),11,11,16.4
4036,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),0,0,0
4037,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),0,0,0
4038,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),0,0,0
4039,India,31,Lakshadweep,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",0,0,0
4040,India,31,Lakshadweep,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),11,11,16.4
4041,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
4042,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),0,0,0
4043,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction in order to Murder (Sec.364 IPC),0,0,0
4044,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),0,0,0
4045,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,0,0,0
4046,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction ,0,0,0
4047,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC) ,0,0,0
4048,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),0,0,0
4049,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping for Ransom (Sec.364A IPC),0,0,0
4050,India,31,Lakshadweep,2018,Offences affecting the Human Body,"Kidnapping and Abduction |Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",0,0,0
4051,India,31,Lakshadweep,2018,Offences affecting the Human Body,Kidnapping and Abduction |Procuration of Minor Girls (Sec.366A),0,0,0
4052,India,31,Lakshadweep,2018,Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",0,0,0
4053,India,31,Lakshadweep,2018,Offences affecting the Human Body,Murder (Sec.302 IPC),1,1,1.5
4054,India,31,Lakshadweep,2018,Offences affecting the Human Body,Offences Affecting the Human Body (Total),16,15,23.9
4055,India,31,Lakshadweep,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),2,2,6.66666666666667
4056,India,31,Lakshadweep,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
4057,India,31,Lakshadweep,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),0,0,0
4058,India,31,Lakshadweep,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),0,0,0
4059,India,31,Lakshadweep,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),0,0,0
4060,India,31,Lakshadweep,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,0,0,0
4061,India,31,Lakshadweep,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,0,0,0
4062,India,31,Lakshadweep,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),0,0,0
4063,India,31,Lakshadweep,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),0,0,0
4064,India,31,Lakshadweep,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0,0,0
4065,India,31,Lakshadweep,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),0,0,0
4066,India,31,Lakshadweep,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),0,0,0
4067,India,31,Lakshadweep,2018,Offences against Property,Dacoity |Dacoity  (Total),0,0,0
4068,India,31,Lakshadweep,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),0,0,0
4069,India,31,Lakshadweep,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),0,0,0
4070,India,31,Lakshadweep,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0,0,0
4071,India,31,Lakshadweep,2018,Offences against Property,Offences against Property (Total),8,8,11.9
4072,India,31,Lakshadweep,2018,Offences against Property,Robbery  (Sec.392/394/397 IPC),0,0,0
4073,India,31,Lakshadweep,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,0,0,0
4074,India,31,Lakshadweep,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,8,8,11.4285714285714
4075,India,31,Lakshadweep,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),8,8,11.9
4076,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),0,0,0
4077,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),3,2,4.5
4078,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),0,0,0
4079,India,31,Lakshadweep,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",0,0,0
4080,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),0,0,0
4081,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,0,0,0
4082,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,0,0,0
4083,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,0,0,0
4084,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,2,2,3
4085,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,0,0,0
4086,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian ,0,0,0
4087,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,0,0,0
4088,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
4089,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,0,0,0
4090,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,0,0,0
4091,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,0,0,0
4092,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,0,0,0
4093,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,0,0,0
4094,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,0,0,0
4095,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,0,0,0
4096,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,0,0,0
4097,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,0,0,0
4098,India,31,Lakshadweep,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),2,2,3
4099,India,31,Lakshadweep,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",1,,1.5
4100,India,31,Lakshadweep,2018,Offences against State,Offences against State |Offences against the State (Total),0,0,0
4101,India,31,Lakshadweep,2018,Offences against State,"Offences against State |Others (Sec.121, 121A, 122 & 123 IPC)",0,0,0
4102,India,31,Lakshadweep,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),0,0,0
4103,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0,0,0
4104,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
4105,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
4106,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),0,0,0
4107,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),0,0,0
4108,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",0,0,0
4109,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",0,0,0
4110,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud  (Total)",0,0,0
4111,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |a) Bank",0,0,0
4112,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |b) ATMs",0,0,0
4113,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",0,0,0
4114,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",0,0,0
4115,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",0,0,0
4116,India,31,Lakshadweep,2018,Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),0,0,0
4117,India,31,Lakshadweep,2018,Other IPC Crimes,Other IPC Crimes,8,8,11.9
4118,India,31,Lakshadweep,2018,Total Cognizable IPC crimes,Total Cognizable IPC crimes,48,46,71.6
4119,India,32,Kerala,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",341,346,1
4120,India,32,Kerala,2018,Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),39,39,0.1
4121,India,32,Kerala,2018,Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),3,3,0
4122,India,32,Kerala,2018,Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),1173,1205,3.4
4123,India,32,Kerala,2018,Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),2214,2275,6.3
4124,India,32,Kerala,2018,Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),2046,2070,11.2417582417582
4125,India,32,Kerala,2018,Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),119,120,0.3
4126,India,32,Kerala,2018,Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),0,0,0
4127,India,32,Kerala,2018,Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),461,463,2.53296703296703
4128,India,32,Kerala,2018,Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),129242,134553,369.2
4129,India,32,Kerala,2018,Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),1025,1039,2.9
4130,India,32,Kerala,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),6847,6978,19.6
4131,India,32,Kerala,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),96,96,0.3
4132,India,32,Kerala,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),1,1,0
4133,India,32,Kerala,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0,0,0
4134,India,32,Kerala,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),11,11,0
4135,India,32,Kerala,2018,Miscellaneous IPC Crimes,Rash Driving on Public way |C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),27469,30722,78.5
4136,India,32,Kerala,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),80799,80930,230.8
4137,India,32,Kerala,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),6586,8243,18.8
4138,India,32,Kerala,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |Rash Driving on Public way (Total),114854,119895,328.1
4139,India,32,Kerala,2018,Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),12,12,0
4140,India,32,Kerala,2018,Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),62,68,0.2
4141,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women (Sec.354 IPC),3164,3224,17.3846153846154
4142,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women with Intent to Outrage her Modesty (Sec.354 IPC) (Total),4544,4618,24.967032967033
4143,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),101,101,0.554945054945055
4144,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |a) at Work or Office Premises,29,29,0.159340659340659
4145,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |b) In Public Transport System,45,45,0.247252747252747
4146,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |c) In Shelter Homes for women and Children,7,7,0.0384615384615385
4147,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |d) Other Places ,832,841,4.57142857142857
4148,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |Sexual Harassment (Sec.354A IPC) (Total),913,922,5.01648351648352
4149,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Stalking (Sec.354D IPC),243,245,1.33516483516484
4150,India,32,Kerala,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Voyeurism (Sec.354C IPC),123,126,0.675824175824176
4151,India,32,Kerala,2018,Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),2210,2334,6.3
4152,India,32,Kerala,2018,Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),672,737,1.9
4153,India,32,Kerala,2018,Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),58,58,0.318681318681319
4154,India,32,Kerala,2018,Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),65,0,0.2
4155,India,32,Kerala,2018,Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
4156,India,32,Kerala,2018,Offences affecting the Human Body,Causing Death by Negligence |Causing Death by Negligence (Sec.304-A IPC) (Total),3497,3776,10
4157,India,32,Kerala,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Medical Negligence,13,13,0
4158,India,32,Kerala,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence of Civic Bodies,0,0,0
4159,India,32,Kerala,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Rail Accidents,0,0,0
4160,India,32,Kerala,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |A) Hit and Run,146,151,0.4
4161,India,32,Kerala,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |B) Other Accidents (other than Hit and Run),3275,3516,9.4
4162,India,32,Kerala,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |Deaths due to Negligence relating to Road Accidents (Total),3421,3667,9.8
4163,India,32,Kerala,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to other Negligence,63,96,0.2
4164,India,32,Kerala,2018,Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),90,113,0.3
4165,India,32,Kerala,2018,Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),17,17,0.0934065934065934
4166,India,32,Kerala,2018,Offences affecting the Human Body,Exploitation of Trafficked Person 370A IPC),2,2,0
4167,India,32,Kerala,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),92,108,0.3
4168,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |A) Voluntarily causing grievous hurt (Sec.325 IPC),582,719,1.7
4169,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),1268,1343,3.6
4170,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),8,8,0
4171,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),1,1,0
4172,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),53,56,0.2
4173,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),122,126,0.3
4174,India,32,Kerala,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",1,1,0
4175,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),2035,2254,5.8
4176,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),20087,21633,57.4
4177,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),8011,8761,22.9
4178,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),8598,9068,24.6
4179,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),823,895,2.4
4180,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),75,100,0.2
4181,India,32,Kerala,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",545,555,1.6
4182,India,32,Kerala,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),18052,19379,51.6
4183,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
4184,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),2,2,0
4185,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction in order to Murder (Sec.364 IPC),0,0,0
4186,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),35,36,0.192307692307692
4187,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,32,32,0.342612419700214
4188,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction ,146,157,0.4
4189,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC) ,178,189,0.5
4190,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),297,312,0.8
4191,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping for Ransom (Sec.364A IPC),4,4,0
4192,India,32,Kerala,2018,Offences affecting the Human Body,"Kidnapping and Abduction |Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",55,57,0.2
4193,India,32,Kerala,2018,Offences affecting the Human Body,Kidnapping and Abduction |Procuration of Minor Girls (Sec.366A),23,24,0.246252676659529
4194,India,32,Kerala,2018,Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",16,17,0.0879120879120879
4195,India,32,Kerala,2018,Offences affecting the Human Body,Murder (Sec.302 IPC),292,307,0.8
4196,India,32,Kerala,2018,Offences affecting the Human Body,Offences Affecting the Human Body (Total),34630,36790,98.9
4197,India,32,Kerala,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),1945,1972,10.6868131868132
4198,India,32,Kerala,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
4199,India,32,Kerala,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),249,252,0.7
4200,India,32,Kerala,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),435,466,1.2
4201,India,32,Kerala,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),39,39,0.1
4202,India,32,Kerala,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,474,487,1.4
4203,India,32,Kerala,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,1915,1938,5.5
4204,India,32,Kerala,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),2389,2425,6.8
4205,India,32,Kerala,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),289,296,0.8
4206,India,32,Kerala,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),3,3,0
4207,India,32,Kerala,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),71,77,0.2
4208,India,32,Kerala,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),0,0,0
4209,India,32,Kerala,2018,Offences against Property,Dacoity |Dacoity  (Total),71,77,0.2
4210,India,32,Kerala,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),0,0,0
4211,India,32,Kerala,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),95,96,0.3
4212,India,32,Kerala,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),45,0,0.1
4213,India,32,Kerala,2018,Offences against Property,Offences against Property (Total),7449,7578,21.3
4214,India,32,Kerala,2018,Offences against Property,Robbery  (Sec.392/394/397 IPC),867,888,2.5
4215,India,32,Kerala,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,1143,1165,3.3
4216,India,32,Kerala,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,2508,2589,7.16571428571429
4217,India,32,Kerala,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),3651,3754,10.4
4218,India,32,Kerala,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),1183,1263,3.4
4219,India,32,Kerala,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),6913,6290,19.7
4220,India,32,Kerala,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),118,128,0.3
4221,India,32,Kerala,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",1,1,0
4222,India,32,Kerala,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),119,129,0.3
4223,India,32,Kerala,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,5,5,0
4224,India,32,Kerala,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,2,10,0
4225,India,32,Kerala,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,0,0,0
4226,India,32,Kerala,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,592,724,1.7
4227,India,32,Kerala,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,0,0,0
4228,India,32,Kerala,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian ,1,1,0
